model,sample_id,input,expected,prediction,score_accuracy
openai_gpt-5,conceptual_physics_144,"Question: The blueness of the daytime sky is due mostly to light
A. absorption
B. transmission
C. reflection
D. scattering
Answer:",scattering,D. scattering,1.0
openai_gpt-5,conceptual_physics_146,"Question: Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?
A. 19°C
B. 22°C
C. 30°C
D. Higher than 30°C
Answer:",22°C,B. 22°C,1.0
openai_gpt-5,conceptual_physics_195,"Question: The complementary color of blue is
A. magenta
B. yellow
C. cyan
D. white
Answer:",yellow,B. yellow,1.0
openai_gpt-5,conceptual_physics_204,"Question: When you scale up an object to 3 times its linear size, the surface area increases by
A. 3 and the volume by 9.
B. 3 and the volume by 27.
C. 9 and the volume by 27.
D. 4 and the volume by 8.
Answer:",9 and the volume by 27.,C. 9 and the volume by 27.,1.0
openai_gpt-5,conceptual_physics_52,"Question: The greenish-blue color of ocean water is due mostly to light that hasn’t been
A. absorbed
B. reflected
C. scattered
D. refracted
Answer:",absorbed,A. absorbed,1.0
openai_gpt-5,conceptual_physics_185,"Question: An electron can be speeded up by
A. an electric field
B. a magnetic field
C. Both of these
D. Neither of these
Answer:",an electric field,A. an electric field,1.0
openai_gpt-5,conceptual_physics_81,"Question: For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be
A. one-quarter the value for a tube open at both ends
B. one-half the value for a tube open at both ends
C. twice the value for a tube open at both ends
D. four times the value for a tube open at both ends
Answer:",one-half the value for a tube open at both ends,B. one-half the value for a tube open at both ends,1.0
openai_gpt-5,conceptual_physics_197,"Question: To receive an electric shock there must be a
A. current in one direction.
B. presence of moisture.
C. high voltage and low body resistance.
D. voltage difference across part or all of your body.
Answer:",voltage difference across part or all of your body.,D. voltage difference across part or all of your body.,1.0
openai_gpt-5,conceptual_physics_113,"Question: The time it takes for a pendulum swinging to and fro refers to its
A. frequency
B. period
C. wavelength
D. amplitude
Answer:",period,B. period,1.0
openai_gpt-5,conceptual_physics_172,"Question: To say that a rose petal is red is to say that it
A. absorbs red
B. reflects red
C. emits red
D. transmits red
Answer:",reflects red,B. reflects red,1.0
openai_gpt-5,conceptual_physics_171,"Question: The nucleus of an electrically neutral iron atom contains 26 protons. The number of electrons this iron atom has is
A. 52
B. 26
C. 24
D. None.
Answer:",26,B. 26,1.0
openai_gpt-5,conceptual_physics_110,"Question: A principal source of the Earth’s internal energy is
A. tidal friction.
B. gravitational pressure.
C. radioactivity.
D. solar radiation.
Answer:",radioactivity.,C. radioactivity.,1.0
openai_gpt-5,conceptual_physics_159,"Question: The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per
A. day
B. month
C. year
D. None of these for the moon does not rotate about an axis
Answer:",month,B. month,1.0
openai_gpt-5,conceptual_physics_223,"Question: When small pieces of material are assembled into a larger piece, the combined surface area
A. greatly increases
B. slightly increases
C. decreases
D. is unchanged
Answer:",decreases,C. decreases,1.0
openai_gpt-5,conceptual_physics_29,"Question: Put a saucer of water on your table. A process that then occurs is
A. evaporation
B. condensation
C. Both
D. Neither
Answer:",Both,A. evaporation,0.0
openai_gpt-5,conceptual_physics_186,"Question: A certain element emits 1 alpha particle, and its products then emit 2 beta particles in succession. The atomic number of the resulting element is changed by
A. zero
B. minus 1
C. minus 2
D. plus 1
Answer:",zero,"A. zero

Explanation: Alpha emission decreases Z by 2; each beta-minus increases Z by 1. So net change = −2 + 1 + 1 = 0.",1.0
openai_gpt-5,conceptual_physics_111,"Question: A diffraction grating relies on light
A. interference
B. amplitudes
C. variations in brightness
D. being composed of photons
Answer:",interference,A. interference,1.0
openai_gpt-5,conceptual_physics_192,"Question: Carbon-14 is primarily produced by cosmic radiation in the
A. atmosphere
B. food we eat
C. Earth’s interior
D. fallout of nuclear bomb tests
Answer:",atmosphere,A. atmosphere,1.0
openai_gpt-5,conceptual_physics_112,"Question: A satellite in Earth orbit is above Earth’s
A. atmosphere
B. gravitational field
C. Both
D. Neither
Answer:",atmosphere,"A. atmosphere

Explanation: Satellites remain within Earth’s gravitational field (that’s what keeps them in orbit), but they are placed above the bulk of the atmosphere to minimize air drag.",1.0
openai_gpt-5,conceptual_physics_2,"Question: When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light
A. totally internally reflects
B. passes into the air above
C. is absorbed
D. None of these
Answer:",passes into the air above,"B. passes into the air above

Reason: The critical angle for water-to-air is about 49°. At 20° (< 49°), the light refracts into the air rather than undergoing total internal reflection.",1.0
openai_gpt-5,conceptual_physics_152,"Question: When light undergoes interference, it can sometimes
A. build up to more than the sum of amplitudes
B. cancel completely
C. Both of these
D. Neither of these
Answer:",cancel completely,C. Both of these,0.0
openai_gpt-5,conceptual_physics_61,"Question: When a nucleus of uranium-238 emits an alpha particle, left behind is
A. thorium-242
B. thorium-238
C. thorium-234
D. radium-214
Answer:",thorium-234,C. thorium-234,1.0
openai_gpt-5,conceptual_physics_60,"Question: The redness of a sunrise or sunset is due mostly to light that hasn’t been
A. absorbed
B. transmitted
C. scattered
D. polarized
Answer:",scattered,C. scattered,1.0
openai_gpt-5,conceptual_physics_228,"Question: When we speak of time dilation, we mean that time
A. compresses with speed.
B. stretches with speed.
C. is a constant at all speeds.
D. is related to space.
Answer:",stretches with speed.,B. stretches with speed.,1.0
openai_gpt-5,conceptual_physics_123,"Question: The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is
A. 1 km/h
B. 2 km/h
C. 4 km/h
D. greater than 4 km/h
Answer:",4 km/h,C. 4 km/h,1.0
openai_gpt-5,conceptual_physics_84,"Question: The electric field between a pair of oppositely charged parallel plates
A. gets weaker with distance inside the plates
B. follows the inverse-square law
C. Both of these
D. Neither of these
Answer:",Neither of these,"D. Neither of these

Between large, oppositely charged parallel plates, the electric field is approximately uniform (constant) and does not decrease with distance nor follow an inverse-square law (ignoring edge effects).",1.0
openai_gpt-5,conceptual_physics_78,"Question: Regelation occurs due to water’s
A. high specific heat
B. open-structured ice crystals
C. high rate of expansion
D. slight tendency to freeze when its temperature is lowered
Answer:",open-structured ice crystals,B. open-structured ice crystals,1.0
openai_gpt-5,conceptual_physics_66,"Question: When food is exposed to gamma radiation, the food
A. becomes slightly radioactive
B. doesn’t become radioactive
C. will spoil faster
D. should be avoided
Answer:",doesn’t become radioactive,B. doesn’t become radioactive,1.0
openai_gpt-5,conceptual_physics_109,"Question: The direction of natural processes is from states of
A. higher order to lower order
B. lower order to higher order
C. disorganization to organization
D. disorder to equilibrium
Answer:",higher order to lower order,A. higher order to lower order,1.0
openai_gpt-5,conceptual_physics_145,"Question: A galvanometer can be calibrated to read electric
A. current
B. voltage
C. Either of these
D. Neither of these
Answer:",Either of these,C. Either of these,1.0
openai_gpt-5,conceptual_physics_104,"Question: In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of
A. hydrogen
B. oxygen
C. nitrogen
D. All have same average speed
Answer:",hydrogen,"A. hydrogen

Reason: At a given temperature, average molecular speed ∝ 1/√(molar mass). H2 (2 g/mol) is lighter than N2 (28) and O2 (32), so it moves fastest on average.",1.0
openai_gpt-5,conceptual_physics_21,"Question: Temperature is generally proportional to a substance’s
A. thermal energy.
B. vibrational kinetic energy.
C. average translational kinetic energy.
D. rotational kinetic energy.
Answer:",average translational kinetic energy.,C. average translational kinetic energy.,1.0
openai_gpt-5,conceptual_physics_12,"Question: In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is
A. half, 1 A
B. 2 A
C. Depends on which lamp is closer to the battery
D. Not enough information to say
Answer:",2 A,B. 2 A,1.0
openai_gpt-5,conceptual_physics_27,"Question: If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will
A. move at a constant speed in a straight line
B. accelerate at a constant rate in a straight line
C. come to rest
D. increase its amount of inertia
Answer:",move at a constant speed in a straight line,A. move at a constant speed in a straight line,1.0
openai_gpt-5,conceptual_physics_45,"Question: In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of
A. hydrogen.
B. oxygen.
C. nitrogen.
D. But all have the same speed on average.
Answer:",hydrogen.,"A. hydrogen.

Reason: At the same temperature, average molecular speed is inversely proportional to the square root of molar mass; H2 is lightest, so it moves fastest.",1.0
openai_gpt-5,conceptual_physics_120,"Question: Thermal convection involves mainly
A. radiant energy
B. fluids
C. insulators
D. All of these
Answer:",fluids,B. fluids,1.0
openai_gpt-5,conceptual_physics_72,"Question: The speed of sound in air depends on
A. frequency.
B. wavelength.
C. air temperature.
D. All of these.
Answer:",air temperature.,C. air temperature.,1.0
openai_gpt-5,conceptual_physics_135,"Question: The component of velocity that can remain constant for a tossed baseball is
A. horizontal
B. vertical
C. Either of these
D. None of these
Answer:",horizontal,A. horizontal,1.0
openai_gpt-5,conceptual_physics_30,"Question: A barometer that uses water instead of mercury will be
A. shorter
B. taller
C. equal in height
D. inoperable
Answer:",taller,B. taller,1.0
openai_gpt-5,conceptual_physics_10,"Question: Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore
A. the same
B. opposite
C. Either of these
D. Need more information
Answer:",opposite,"B. opposite

Reason: If charges are opposite, they attract, move closer, r decreases, so Coulomb force (∝ 1/r^2) increases, making both accelerations increase. For like charges, they repel and move apart, r increases, force and accelerations decrease.",1.0
openai_gpt-5,conceptual_physics_42,"Question: The speed of sound is slightly greater on a
A. cold day
B. hot day
C. day with steady temperature
D. None of these
Answer:",hot day,B. hot day,1.0
openai_gpt-5,conceptual_physics_227,"Question: Compared with radiation from the Sun, terrestrial radiation has a lower
A. wavelength
B. frequency
C. Both
D. Neither
Answer:",frequency,B. frequency,1.0
openai_gpt-5,conceptual_physics_44,"Question: The second law of thermodynamics tells us that heat doesn’t flow from
A. hot to cold ever
B. cold to hot ever
C. hot to cold without external energy
D. cold to hot without external energy
Answer:",cold to hot without external energy,D. cold to hot without external energy,1.0
openai_gpt-5,conceptual_physics_85,"Question: The flight of a blimp best illustrates
A. Archimedes’ principle
B. Pascal’s principle
C. Bernoulli’s principle
D. Boyle’s law
Answer:",Archimedes’ principle,A. Archimedes’ principle,1.0
openai_gpt-5,conceptual_physics_4,"Question: A voltage will be induced in a wire loop when the magnetic field within that loop
A. changes
B. aligns with the electric field
C. is at right angles to the electric field
D. converts to magnetic energy
Answer:",changes,A. changes,1.0
openai_gpt-5,conceptual_physics_125,"Question: Sound travels in
A. solids
B. liquids
C. gases
D. All of these
Answer:",All of these,D. All of these,1.0
openai_gpt-5,conceptual_physics_98,"Question: Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises
A. 25 cm
B. 25 m
C. 50 cm
D. None of these
Answer:",25 cm,A. 25 cm,1.0
openai_gpt-5,conceptual_physics_213,"Question: Astrophysicists are able to identify the elements in the outer layers of a star by studying its
A. Doppler effect.
B. molecular structure.
C. temperature.
D. spectrum.
Answer:",spectrum.,D. spectrum.,1.0
openai_gpt-5,conceptual_physics_209,"Question: A string is plucked producing four loops (antinodes). The length of the string is 12.00 m. The wavelength of the wave must be
A. 48.0 m
B. 24.0 m
C. 6.00 m
D. 3.00 m
Answer:",6.00 m,C. 6.00 m,1.0
openai_gpt-5,elementary_mathematics_53,"Question: If a freight train travels at a speed of 20 miles per hour for 6 hours, how far will it travel?
A. 120 miles
B. 80 miles
C. 26 miles
D. 12 miles
Answer:",120 miles,A. 120 miles,1.0
openai_gpt-5,elementary_mathematics_178,"Question: Find 13 over 14 + 7 over 14.
A. 1 and 4 over 7
B. 1 and 3 over 7
C. 1 and 5 over 14
D. 20 over 28
Answer:",1 and 3 over 7,B. 1 and 3 over 7,1.0
openai_gpt-5,elementary_mathematics_208,"Question: Conor made 9 shapes with straws. Each shape had 5 straws. Conor used 15 more straws to make more shapes. Whatis the total number of straws Conor used to make all the shapes?
A. 20
B. 29
C. 45
D. 60
Answer:",60,D. 60,1.0
openai_gpt-5,elementary_mathematics_34,"Question: A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?
A. 220 parts
B. 770 parts
C. 4 parts
D. 110 parts
Answer:",110 parts,D. 110 parts,1.0
