mode,sample_id,input,expected_ans,extracted_choices,extracted_answer_index
mode_unspecified,conceptual_physics_112,"Question: A satellite in Earth orbit is above Earth’s
A. atmosphere
B. gravitational field
C. Both
D. Neither
Answer:",atmosphere,atmosphere | gravitational field | Both | Neither,0
mode_unspecified,conceptual_physics_2,"Question: When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light
A. totally internally reflects
B. passes into the air above
C. is absorbed
D. None of these
Answer:",passes into the air above,totally internally reflects | passes into the air above | is absorbed | None of these,1
mode_unspecified,conceptual_physics_152,"Question: When light undergoes interference, it can sometimes
A. build up to more than the sum of amplitudes
B. cancel completely
C. Both of these
D. Neither of these
Answer:",cancel completely,build up to more than the sum of amplitudes | cancel completely | Both of these | Neither of these,1
mode_unspecified,conceptual_physics_61,"Question: When a nucleus of uranium-238 emits an alpha particle, left behind is
A. thorium-242
B. thorium-238
C. thorium-234
D. radium-214
Answer:",thorium-234,thorium-242 | thorium-238 | thorium-234 | radium-214,2
mode_unspecified,conceptual_physics_60,"Question: The redness of a sunrise or sunset is due mostly to light that hasn’t been
A. absorbed
B. transmitted
C. scattered
D. polarized
Answer:",scattered,absorbed | transmitted | scattered | polarized,2
mode_unspecified,conceptual_physics_228,"Question: When we speak of time dilation, we mean that time
A. compresses with speed.
B. stretches with speed.
C. is a constant at all speeds.
D. is related to space.
Answer:",stretches with speed.,compresses with speed. | stretches with speed. | is a constant at all speeds. | is related to space.,1
mode_unspecified,conceptual_physics_123,"Question: The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is
A. 1 km/h
B. 2 km/h
C. 4 km/h
D. greater than 4 km/h
Answer:",4 km/h,1 km/h | 2 km/h | 4 km/h | greater than 4 km/h,2
mode_unspecified,conceptual_physics_84,"Question: The electric field between a pair of oppositely charged parallel plates
A. gets weaker with distance inside the plates
B. follows the inverse-square law
C. Both of these
D. Neither of these
Answer:",Neither of these,gets weaker with distance inside the plates | follows the inverse-square law | Both of these | Neither of these,3
mode_unspecified,conceptual_physics_78,"Question: Regelation occurs due to water’s
A. high specific heat
B. open-structured ice crystals
C. high rate of expansion
D. slight tendency to freeze when its temperature is lowered
Answer:",open-structured ice crystals,high specific heat | open-structured ice crystals | high rate of expansion | slight tendency to freeze when its temperature is lowered,1
mode_unspecified,conceptual_physics_66,"Question: When food is exposed to gamma radiation, the food
A. becomes slightly radioactive
B. doesn’t become radioactive
C. will spoil faster
D. should be avoided
Answer:",doesn’t become radioactive,becomes slightly radioactive | doesn’t become radioactive | will spoil faster | should be avoided,1
mode_unspecified,conceptual_physics_109,"Question: The direction of natural processes is from states of
A. higher order to lower order
B. lower order to higher order
C. disorganization to organization
D. disorder to equilibrium
Answer:",higher order to lower order,higher order to lower order | lower order to higher order | disorganization to organization | disorder to equilibrium,0
mode_unspecified,conceptual_physics_145,"Question: A galvanometer can be calibrated to read electric
A. current
B. voltage
C. Either of these
D. Neither of these
Answer:",Either of these,current | voltage | Either of these | Neither of these,2
mode_unspecified,conceptual_physics_104,"Question: In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of
A. hydrogen
B. oxygen
C. nitrogen
D. All have same average speed
Answer:",hydrogen,hydrogen | oxygen | nitrogen | All have same average speed,0
mode_unspecified,conceptual_physics_21,"Question: Temperature is generally proportional to a substance’s
A. thermal energy.
B. vibrational kinetic energy.
C. average translational kinetic energy.
D. rotational kinetic energy.
Answer:",average translational kinetic energy.,thermal energy. | vibrational kinetic energy. | average translational kinetic energy. | rotational kinetic energy.,2
mode_unspecified,conceptual_physics_12,"Question: In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is
A. half, 1 A
B. 2 A
C. Depends on which lamp is closer to the battery
D. Not enough information to say
Answer:",2 A,"half, 1 A | 2 A | Depends on which lamp is closer to the battery | Not enough information to say",1
mode_unspecified,conceptual_physics_27,"Question: If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will
A. move at a constant speed in a straight line
B. accelerate at a constant rate in a straight line
C. come to rest
D. increase its amount of inertia
Answer:",move at a constant speed in a straight line,move at a constant speed in a straight line | accelerate at a constant rate in a straight line | come to rest | increase its amount of inertia,0
mode_unspecified,conceptual_physics_45,"Question: In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of
A. hydrogen.
B. oxygen.
C. nitrogen.
D. But all have the same speed on average.
Answer:",hydrogen.,hydrogen. | oxygen. | nitrogen. | But all have the same speed on average.,0
mode_unspecified,conceptual_physics_120,"Question: Thermal convection involves mainly
A. radiant energy
B. fluids
C. insulators
D. All of these
Answer:",fluids,radiant energy | fluids | insulators | All of these,1
mode_unspecified,conceptual_physics_72,"Question: The speed of sound in air depends on
A. frequency.
B. wavelength.
C. air temperature.
D. All of these.
Answer:",air temperature.,frequency. | wavelength. | air temperature. | All of these.,2
mode_unspecified,conceptual_physics_135,"Question: The component of velocity that can remain constant for a tossed baseball is
A. horizontal
B. vertical
C. Either of these
D. None of these
Answer:",horizontal,horizontal | vertical | Either of these | None of these,0
mode_unspecified,conceptual_physics_30,"Question: A barometer that uses water instead of mercury will be
A. shorter
B. taller
C. equal in height
D. inoperable
Answer:",taller,shorter | taller | equal in height | inoperable,1
mode_unspecified,conceptual_physics_10,"Question: Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore
A. the same
B. opposite
C. Either of these
D. Need more information
Answer:",opposite,the same | opposite | Either of these | Need more information,1
mode_unspecified,conceptual_physics_42,"Question: The speed of sound is slightly greater on a
A. cold day
B. hot day
C. day with steady temperature
D. None of these
Answer:",hot day,cold day | hot day | day with steady temperature | None of these,1
mode_unspecified,conceptual_physics_227,"Question: Compared with radiation from the Sun, terrestrial radiation has a lower
A. wavelength
B. frequency
C. Both
D. Neither
Answer:",frequency,wavelength | frequency | Both | Neither,1
mode_unspecified,conceptual_physics_44,"Question: The second law of thermodynamics tells us that heat doesn’t flow from
A. hot to cold ever
B. cold to hot ever
C. hot to cold without external energy
D. cold to hot without external energy
Answer:",cold to hot without external energy,hot to cold ever | cold to hot ever | hot to cold without external energy | cold to hot without external energy,3
mode_unspecified,conceptual_physics_85,"Question: The flight of a blimp best illustrates
A. Archimedes’ principle
B. Pascal’s principle
C. Bernoulli’s principle
D. Boyle’s law
Answer:",Archimedes’ principle,Archimedes’ principle | Pascal’s principle | Bernoulli’s principle | Boyle’s law,0
mode_unspecified,conceptual_physics_4,"Question: A voltage will be induced in a wire loop when the magnetic field within that loop
A. changes
B. aligns with the electric field
C. is at right angles to the electric field
D. converts to magnetic energy
Answer:",changes,changes | aligns with the electric field | is at right angles to the electric field | converts to magnetic energy,0
mode_unspecified,conceptual_physics_125,"Question: Sound travels in
A. solids
B. liquids
C. gases
D. All of these
Answer:",All of these,solids | liquids | gases | All of these,3
mode_unspecified,conceptual_physics_98,"Question: Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises
A. 25 cm
B. 25 m
C. 50 cm
D. None of these
Answer:",25 cm,25 cm | 25 m | 50 cm | None of these,0
mode_unspecified,conceptual_physics_213,"Question: Astrophysicists are able to identify the elements in the outer layers of a star by studying its
A. Doppler effect.
B. molecular structure.
C. temperature.
D. spectrum.
Answer:",spectrum.,Doppler effect. | molecular structure. | temperature. | spectrum.,3
mode_unspecified,conceptual_physics_209,"Question: A string is plucked producing four loops (antinodes). The length of the string is 12.00 m. The wavelength of the wave must be
A. 48.0 m
B. 24.0 m
C. 6.00 m
D. 3.00 m
Answer:",6.00 m,48.0 m | 24.0 m | 6.00 m | 3.00 m,2
mode_unspecified,elementary_mathematics_53,"Question: If a freight train travels at a speed of 20 miles per hour for 6 hours, how far will it travel?
A. 120 miles
B. 80 miles
C. 26 miles
D. 12 miles
Answer:",120 miles,120 miles | 80 miles | 26 miles | 12 miles,0
mode_unspecified,elementary_mathematics_178,"Question: Find 13 over 14 + 7 over 14.
A. 1 and 4 over 7
B. 1 and 3 over 7
C. 1 and 5 over 14
D. 20 over 28
Answer:",1 and 3 over 7,1 and 4 over 7 | 1 and 3 over 7 | 1 and 5 over 14 | 20 over 28,1
mode_unspecified,elementary_mathematics_208,"Question: Conor made 9 shapes with straws. Each shape had 5 straws. Conor used 15 more straws to make more shapes. Whatis the total number of straws Conor used to make all the shapes?
A. 20
B. 29
C. 45
D. 60
Answer:",60,20 | 29 | 45 | 60,3
mode_unspecified,elementary_mathematics_34,"Question: A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?
A. 220 parts
B. 770 parts
C. 4 parts
D. 110 parts
Answer:",110 parts,220 parts | 770 parts | 4 parts | 110 parts,3
mode_unspecified,elementary_mathematics_358,"Question: There were 6 rows of chairs set up for a meeting. Each row had 8 chairs. What was the total number of chairs set up for the meeting?
A. 14
B. 36
C. 48
D. 64
Answer:",48,14 | 36 | 48 | 64,2
mode_unspecified,elementary_mathematics_66,"Question: Estimate 711 + 497. The sum is between which numbers?
A. 50 and 400
B. 450 and 700
C. 750 and 1,000
D. 1,050 and 1,300
Answer:","1,050 and 1,300","50 and 400 | 450 and 700 | 750 and 1,000 | 1,050 and 1,300",3
mode_unspecified,elementary_mathematics_211,"Question: Miranda enlarged a picture proportionally. Her original picture is 4 cm wide and 6 cm long. If the new, larger picture is 10 cm wide, what is its length?
A. 8 cm
B. 12 cm
C. 15 cm
D. 20 cm
Answer:",15 cm,8 cm | 12 cm | 15 cm | 20 cm,2
mode_unspecified,elementary_mathematics_257,"Question: Ms. Fisher used the expression (6 × 8) × 12 to find the total number of markers needed for her students’ art project. Which expression is equal to the one used by Ms. Fisher?
A. 6 + (8 + 12)
B. 6 + (8 × 12)
C. 6 × (8 + 12)
D. 6 × (8 × 12)
Answer:",6 × (8 × 12),6 + (8 + 12) | 6 + (8 × 12) | 6 × (8 + 12) | 6 × (8 × 12),3
